1D42A	q
1D42B	r
1D42C	s
1D42D	t
1D42E	u
1D42F	v
1D430	w
1D431	x
1D432	y
1D433	z
1D434	A
1D435	B
1D436	C
1D437	D
1D438	E
1D439	F
1D43A	G
1D43B	H
1D43C	I
1D43D	J
1D43E	K
1D43F	L
1D440	M
1D441	N
1D442	O
1D443	P
1D444	Q
1D445	R
1D446	S
1D447	T
1D448	U
1D449	V
1D44A	W
1D44B	X
1D44C	Y
1D44D	Z
1D44E	a
1D44F	b
1D450	c
1D451	d
1D452	e
1D453	f
1D454	g
#1D455	<not a valid unicode character>
1D456	i
1D457	j
1D458	k
1D459	l
1D45A	m
1D45B	n
1D45C	o
1D45D	p
1D45E	q
1D45F	r
1D460	s
1D461	t
1D462	u
1D463	v
1D464	w
1D465	x
1D466	y
1D467	z
1D468	A
1D469	B
1D46A	C
1D46B	D
1D46C	E
1D46D	F
1D46E	G
1D46F	H
1D470	I
1D471	J
1D472	K
1D473	L
1D474	M
1D475	N
1D476	O
1D477	P
1D478	Q
1D479	R
1D47A	S
1D47B	T
1D47C	U
1D47D	V
1D47E	W
1D47F	X
1D480	Y
1D481	A
1D482	a
1D483	b
1D484	c
1D485	d
1D486	e
1D487	f
1D488	g
1D489	h
1D48A	i
1D48B	j
1D48C	k
1D48D	l
1D48E	m
1D48F	n
1D490	o
1D491	p
1D492	q
1D493	r
1D494	s
1D495	t
1D496	u
1D497	v
1D498	w
1D499	x
1D49A	y
1D49B	z
1D49C	A
#1D49D	<not a valid unicode character>
1D49E	C
1D49F	D
#1D4A0	<not a valid unicode character>
#1D4A1	<not a valid unicode character>
1D4A2	G
#1D4A3	<not a valid unicode character>
#1D4A4	<not a valid unicode character>
1D4A5	K
1D4A6	L
#1D4A7	<not a valid unicode character>
#1D4A8	<not a valid unicode character>
1D4A9	N
1D4AA	O
1D4AB	P
1D4AC	Q
#1D4AD	<not a valid unicode character>
1D4AE	S
1D4AF	T
1D4B0	U
1D4B1	V
1D4B2	W
1D4B3	X
1D4B4	Y
1D4B5	Z
1D4B6	a
1D4B7	b
1D4B8	c
1D4B9	d
#1D4BA	
1D4BB	f
#1D4BC	<not a valid unicode character>
1D4BD	h
1D4BE	i
1D4BF	j
1D4C0	k
1D4C1	l
1D4C2	m
1D4C3	n
#1D4C4	<not a valid unicode character>
1D4C5	p
1D4C6	q
1D4C7	r
1D4C8	s
1D4C9	t
1D4CA	u
1D4CB	v
1D4CC	w
1D4CD	x
1D4CE	y
1D4CF	z
1D4D0	A
1D4D1	B
1D4D2	C
1D4D3	D
1D4D4	E
1D4D5	F
1D4D6	G
1D4D7	H
1D4D8	I
1D4D9	J
1D4DA	K
1D4DB	L
1D4DC	M
1D4DD	N
1D4DE	O
1D4DF	P
1D4E0	Q
1D4E1	R
1D4E2	S
1D4E3	T
1D4E4	U
1D4E5	V
1D4E6	W
1D4E7	X
1D4E8	Y
1D4E9	Z
1D4EA	a
1D4EB	b
1D4EC	c
1D4ED	d
1D4EE	e
1D4EF	f
1D4F0	g
1D4F1	h
1D4F2	i
1D4F3	j
1D4F4	k
1D4F5	l
1D4F6	m
1D4F7	n
1D4F8	o
1D4F9	p
1D4FA	q
1D4FB	r
1D4FC	s
1D4FD	t
1D4FE	u
1D4FF	v
1D500	w
1D501	x
1D502	y
1D503	z
1D504	A
1D505	B
#1D506	<not a valid unicode character>
1D507	D
1D508	E
1D509	F
1D50A	G
#1D50B	<not a valid unicode character>
#1D50C	<not a valid unicode character>
1D50D	J
1D50E	K
1D50F	L
1D510	M
1D511	N
1D512	O
1D513	P
1D514	Q
#1D515	<not a valid unicode character>
1D516	S
1D517	T
1D518	U
1D519	V
1D51A	W
1D51B	X
1D51C	Y
#1D51D	<not a valid unicode character>
1D51E	a
1D51F	b
1D520	c
1D521	d
1D522	e
1D523	f
1D524	g
1D525	h
1D526	i
1D527	j
1D528	k
1D529	l
1D52A	m
1D52B	n
1D52C	o
